"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75019,"ReserveTW4","L1",1.52770552246074,1.49145281592121,0.780920060331825,5304,4142,1.31365981435902,3.40906609666507,0,0,1,9000,3000
75020,"MSE","PMM",6.00668923166038,3.48063746603618,0.424585218702866,5304,2252,2.91399688132922,3.41625083604061,1,0,1,9000,3000
75020,"MSE","LSE",8.12286886511138,4.57564590541463,0.422699849170437,5304,2242,3.55486405650672,3.11825934047691,0,0,1,9000,3000
75020,"MSE","ridge-LSE",8.12284792920329,4.57563005912203,0.422699849170437,5304,2242,3.55485732519746,3.11826043071591,0,0,1,9000,3000
75020,"MSE","Huber",5.12786932373737,3.01706669737892,0.425716440422323,5304,2258,2.45994850227159,3.41691931826766,0,0,1,9000,3000
75020,"MSE","L1",1.31778839587915,1.42512104901184,0.819570135746606,5304,4347,1.15918150407092,3.48656936449029,0,0,1,9000,3000
75020,"ReserveTW4","PMM",6.00668923166038,3.48063746603618,0.424585218702866,5304,2252,2.91399688132922,3.41625083604061,1,0,1,9000,3000
75020,"ReserveTW4","LSE",8.12286886511138,4.57564590541463,0.422699849170437,5304,2242,3.55486405650672,3.11825934047691,0,0,1,9000,3000
75020,"ReserveTW4","ridge-LSE",8.12284792920329,4.57563005912203,0.422699849170437,5304,2242,3.55485732519746,3.11826043071591,0,0,1,9000,3000
75020,"ReserveTW4","Huber",5.12786932373737,3.01706669737892,0.425716440422323,5304,2258,2.45994850227159,3.41691931826766,0,0,1,9000,3000
75020,"ReserveTW4","L1",1.31778839587915,1.42512104901184,0.819570135746606,5304,4347,1.15918150407092,3.48656936449029,0,0,1,9000,3000
75021,"MSE","PMM",1.18450231103999,1.6648538705685,0.894607843137255,5304,4745,1.26220163165327,3.36294834147659,1,0,1,9000,3000
75021,"MSE","LSE",2.75013047325821,2.22528869327466,0.682692307692308,5304,3621,1.55343244008184,3.14260063574681,0,0,1,9000,3000
75021,"MSE","ridge-LSE",2.75013182353965,2.22528727903391,0.682692307692308,5304,3621,1.55343117535951,3.14260079170642,0,0,1,9000,3000
75021,"MSE","Huber",5.49854570847366,3.2469934349525,0.424585218702866,5304,2252,2.55575775288937,3.41280484721855,0,0,1,9000,3000
75021,"MSE","L1",1.41255014569143,1.49775621892497,0.800904977375566,5304,4248,1.2306634271269,3.48727542584937,0,0,1,9000,3000
75021,"ReserveTW4","PMM",1.18450231103999,1.6648538705685,0.894607843137255,5304,4745,1.26220163165327,3.36294834147659,1,0,1,9000,3000
75021,"ReserveTW4","LSE",36.096362890698,7.39008337309986,0.611613876319759,5304,3244,8.31308601272012,3.14260063574681,0,0,3,9000,3000
75021,"ReserveTW4","ridge-LSE",35.76063752343,7.36850714166093,0.611425339366516,5304,3243,8.30238957612722,3.14260079170642,0,0,3,9000,3000
75021,"ReserveTW4","Huber",5.49854570847366,3.2469934349525,0.424585218702866,5304,2252,2.55575775288937,3.41280484721855,0,0,1,9000,3000
75021,"ReserveTW4","L1",1.41255014569143,1.49775621892497,0.800904977375566,5304,4248,1.2306634271269,3.48727542584937,0,0,1,9000,3000
75022,"MSE","PMM",3.78434199772301,2.66766118309939,0.442496229260935,5304,2347,2.2318172300143,3.42747395393532,1,0,3,9000,3000
75022,"MSE","LSE",8.1097424998224,4.48009576068327,0.426659125188537,5304,2263,3.55825723703759,3.15466182460366,0,0,1,9000,3000
75022,"MSE","ridge-LSE",8.10972212304634,4.48008035733513,0.426659125188537,5304,2263,3.55824761569984,3.15466255242968,0,0,1,9000,3000
75022,"MSE","Huber",5.16224674764201,2.97301004958374,0.426470588235294,5304,2262,2.45934583211938,3.39369382145414,0,0,1,9000,3000
75022,"MSE","L1",1.22193751318709,1.38701024848015,0.851244343891403,5304,4515,1.10547269738991,3.51165468473687,0,0,1,9000,3000
75022,"ReserveTW4","PMM",3.78434199772298,2.66766118309919,0.442496229260935,5304,2347,2.23181723001414,3.42747395393532,1,0,3,9000,3000
75022,"ReserveTW4","LSE",8.1097424998224,4.48009576068327,0.426659125188537,5304,2263,3.55825723703759,3.15466182460366,0,0,1,9000,3000
75022,"ReserveTW4","ridge-LSE",8.10972212304634,4.48008035733513,0.426659125188537,5304,2263,3.55824761569984,3.15466255242968,0,0,1,9000,3000
75022,"ReserveTW4","Huber",5.16224674764201,2.97301004958374,0.426470588235294,5304,2262,2.45934583211938,3.39369382145414,0,0,1,9000,3000
75022,"ReserveTW4","L1",1.22193751318709,1.38701024848015,0.851244343891403,5304,4515,1.10547269738991,3.51165468473687,0,0,1,9000,3000
75023,"MSE","PMM",5.97987227609774,3.43525115669294,0.425150829562594,5304,2255,2.89776917176927,3.35834331280687,1,0,1,9000,3000
75023,"MSE","LSE",7.8584257802716,4.41740434118305,0.424773755656109,5304,2253,3.43625657062989,3.13506275920034,0,0,1,9000,3000
75023,"MSE","ridge-LSE",7.85840630192669,4.41738949135698,0.424773755656109,5304,2253,3.43624907457769,3.13506361737265,0,0,1,9000,3000
75023,"MSE","Huber",5.01521077929663,2.96842702998004,0.425150829562594,5304,2255,2.38990153559624,3.41334695069833,0,0,1,9000,3000
75023,"MSE","L1",1.29336008943471,1.46951086990822,0.834087481146305,5304,4424,1.16717091385992,3.49816324304887,0,0,1,9000,3000
75023,"ReserveTW4","PMM",5.97987227609774,3.43525115669294,0.425150829562594,5304,2255,2.89776917176927,3.35834331280687,1,0,1,9000,3000
75023,"ReserveTW4","LSE",7.8584257802716,4.41740434118305,0.424773755656109,5304,2253,3.43625657062989,3.13506275920034,0,0,1,9000,3000
75023,"ReserveTW4","ridge-LSE",7.85840630192669,4.41738949135698,0.424773755656109,5304,2253,3.43624907457769,3.13506361737265,0,0,1,9000,3000
75023,"ReserveTW4","Huber",5.01521077929663,2.96842702998004,0.425150829562594,5304,2255,2.38990153559624,3.41334695069833,0,0,1,9000,3000
75023,"ReserveTW4","L1",1.29336008943471,1.46951086990822,0.834087481146305,5304,4424,1.16717091385992,3.49816324304887,0,0,1,9000,3000
75024,"MSE","PMM",4.18149796116453,2.73931596330848,0.506975867269985,5304,2689,2.34966177125701,3.39156647161371,1,0,3,9000,3000
75024,"MSE","LSE",8.27364676023625,4.57275689957312,0.425339366515837,5304,2256,3.62664545205831,3.11726872754082,0,0,1,9000,3000
75024,"MSE","ridge-LSE",8.27362604446189,4.57274158804388,0.425339366515837,5304,2256,3.62663861238794,3.11726962039262,0,0,1,9000,3000
75024,"MSE","Huber",5.26252399461268,3.05243332340933,0.425716440422323,5304,2258,2.51582300062836,3.40205086601647,0,0,1,9000,3000
75024,"MSE","L1",1.29119287521281,1.43903905370537,0.832579185520362,5304,4416,1.15490458917457,3.45364913212025,0,0,1,9000,3000
75024,"ReserveTW4","PMM",4.18149796116011,2.73931596330863,0.506975867269985,5304,2689,2.34966177125728,3.39156647161371,1,0,3,9000,3000
75024,"ReserveTW4","LSE",8.27364676023625,4.57275689957312,0.425339366515837,5304,2256,3.62664545205831,3.11726872754082,0,0,1,9000,3000
75024,"ReserveTW4","ridge-LSE",8.27362604446189,4.57274158804388,0.425339366515837,5304,2256,3.62663861238794,3.11726962039262,0,0,1,9000,3000
75024,"ReserveTW4","Huber",5.26252399461268,3.05243332340933,0.425716440422323,5304,2258,2.51582300062836,3.40205086601647,0,0,1,9000,3000
75024,"ReserveTW4","L1",1.29119287521281,1.43903905370537,0.832579185520362,5304,4416,1.15490458917457,3.45364913212025,0,0,1,9000,3000
75025,"MSE","PMM",1.16058200225226,1.62722817964956,0.895739064856712,5304,4751,1.22645880007466,3.42920162725551,1,0,1,9000,3000
75025,"MSE","LSE",8.34993218722325,4.70576722001108,0.419494720965309,5304,2225,3.59040978301328,3.0892415923816,0,0,1,9000,3000
75025,"MSE","ridge-LSE",8.34991099038186,4.7057508535083,0.419494720965309,5304,2225,3.59040264941273,3.08924266290967,0,0,1,9000,3000
75025,"MSE","Huber",5.20462339978585,3.08458353197558,0.423076923076923,5304,2244,2.43613604644423,3.39250366582936,0,0,1,9000,3000
75025,"MSE","L1",1.2493026537407,1.42856234590738,0.829939668174962,5304,4402,1.0796121297146,3.44898197303437,0,0,1,9000,3000
75025,"ReserveTW4","PMM",6.34341181925929,3.63864919192883,0.417232277526395,5304,2213,2.97357908749395,3.42920162725551,1,0,1,9000,3000
75025,"ReserveTW4","LSE",8.34993218722325,4.70576722001108,0.419494720965309,5304,2225,3.59040978301328,3.0892415923816,0,0,1,9000,3000
75025,"ReserveTW4","ridge-LSE",8.34991099038186,4.7057508535083,0.419494720965309,5304,2225,3.59040264941273,3.08924266290967,0,0,1,9000,3000
75025,"ReserveTW4","Huber",5.20462339978585,3.08458353197558,0.423076923076923,5304,2244,2.43613604644423,3.39250366582936,0,0,1,9000,3000
75025,"ReserveTW4","L1",1.2493026537407,1.42856234590738,0.829939668174962,5304,4402,1.0796121297146,3.44898197303437,0,0,1,9000,3000
75026,"MSE","PMM",1.17904144313206,1.59940331127404,0.891402714932127,5304,4728,1.23453020304493,3.4144519533244,1,0,1,9000,3000
75026,"MSE","LSE",19.2733347560967,4.93866230788821,0.641779788838612,5304,3404,5.49971229122399,3.1456729828659,0,0,3,9000,3000
75026,"MSE","ridge-LSE",19.1404486095763,4.92917824918265,0.64159125188537,5304,3403,5.49892588530851,3.14567384105327,0,0,3,9000,3000
75026,"MSE","Huber",5.20995196535775,3.06839493196539,0.424019607843137,5304,2249,2.46134738271633,3.42465368521138,0,0,1,9000,3000
75026,"MSE","L1",1.24387513193804,1.37218333811686,0.837669683257919,5304,4443,1.09990333814235,3.57221177539561,0,0,1,9000,3000
75026,"ReserveTW4","PMM",6.17694608606318,3.51474041128054,0.421945701357466,5304,2238,2.94519193817424,3.4144519533244,1,0,1,9000,3000
75026,"ReserveTW4","LSE",19.2733347560967,4.93866230788821,0.641779788838612,5304,3404,5.49971229122399,3.1456729828659,0,0,3,9000,3000
75026,"ReserveTW4","ridge-LSE",19.1404486095763,4.92917824918265,0.64159125188537,5304,3403,5.49892588530851,3.14567384105327,0,0,3,9000,3000
75026,"ReserveTW4","Huber",5.20995196535775,3.06839493196539,0.424019607843137,5304,2249,2.46134738271633,3.42465368521138,0,0,1,9000,3000
75026,"ReserveTW4","L1",1.24387513193804,1.37218333811686,0.837669683257919,5304,4443,1.09990333814235,3.57221177539561,0,0,1,9000,3000
75027,"MSE","PMM",6.37577888761792,3.55940838082945,0.421757164404223,5304,2237,3.02280256249859,3.38862091350824,1,0,1,9000,3000
75027,"MSE","LSE",8.29544141521843,4.55221329595206,0.423076923076923,5304,2244,3.59730035530443,3.10780947057545,0,0,1,9000,3000
75027,"MSE","ridge-LSE",8.29542025771353,4.55219752744178,0.423076923076923,5304,2244,3.59729364462372,3.10781034129599,0,0,1,9000,3000
75027,"MSE","Huber",5.37512571206556,3.08739084872658,0.424773755656109,5304,2253,2.52202983387487,3.37298169022115,0,0,1,9000,3000
75027,"MSE","L1",1.35182626552436,1.43693525623651,0.809766214177979,5304,4295,1.17445150766444,3.42844459085837,0,0,1,9000,3000
75027,"ReserveTW4","PMM",6.37577888761792,3.55940838082945,0.421757164404223,5304,2237,3.02280256249859,3.38862091350824,1,0,1,9000,3000
75027,"ReserveTW4","LSE",8.29544141521843,4.55221329595206,0.423076923076923,5304,2244,3.59730035530443,3.10780947057545,0,0,1,9000,3000
75027,"ReserveTW4","ridge-LSE",8.29542025771353,4.55219752744178,0.423076923076923,5304,2244,3.59729364462372,3.10781034129599,0,0,1,9000,3000
75027,"ReserveTW4","Huber",5.37512571206556,3.08739084872658,0.424773755656109,5304,2253,2.52202983387487,3.37298169022115,0,0,1,9000,3000
75027,"ReserveTW4","L1",1.35182626552436,1.43693525623651,0.809766214177979,5304,4295,1.17445150766444,3.42844459085837,0,0,1,9000,3000
75028,"MSE","PMM",5.77777591018941,3.34093510320568,0.427413273001508,5304,2267,2.81306664832677,3.40716494350982,1,0,1,9000,3000
75028,"MSE","LSE",7.80025596356431,4.35017274209259,0.426470588235294,5304,2262,3.39996807965418,3.16866469454705,0,0,1,9000,3000
75028,"MSE","ridge-LSE",7.80023588019515,4.35015768827255,0.426470588235294,5304,2262,3.39996174830653,3.16866560733399,0,0,1,9000,3000
75028,"MSE","Huber",4.89291129334752,2.88275446321246,0.427978883861237,5304,2270,2.34541340262539,3.45085058315327,0,0,1,9000,3000
75028,"MSE","L1",1.21537130399422,1.35481023886912,0.847850678733032,5304,4497,1.08717524739547,3.5604063399648,0,0,1,9000,3000
75028,"ReserveTW4","PMM",5.77777591018941,3.34093510320568,0.427413273001508,5304,2267,2.81306664832677,3.40716494350982,1,0,1,9000,3000
75028,"ReserveTW4","LSE",7.80025596356431,4.35017274209259,0.426470588235294,5304,2262,3.39996807965418,3.16866469454705,0,0,1,9000,3000
75028,"ReserveTW4","ridge-LSE",7.80023588019515,4.35015768827255,0.426470588235294,5304,2262,3.39996174830653,3.16866560733399,0,0,1,9000,3000
75028,"ReserveTW4","Huber",4.89291129334752,2.88275446321246,0.427978883861237,5304,2270,2.34541340262539,3.45085058315327,0,0,1,9000,3000
75028,"ReserveTW4","L1",1.21537130399422,1.35481023886912,0.847850678733032,5304,4497,1.08717524739547,3.5604063399648,0,0,1,9000,3000
75029,"MSE","PMM",3.84251898149564,2.5365863318012,0.412141779788839,5304,2186,2.11823216674157,3.37219344337689,1,0,3,9000,3000
75029,"MSE","LSE",8.21730113075942,4.53283315707673,0.421191553544495,5304,2234,3.55608609860087,3.15448683171156,0,0,1,9000,3000
75029,"MSE","ridge-LSE",8.21727962509582,4.53281722288779,0.421191553544495,5304,2234,3.55607937901299,3.15448720055218,0,0,1,9000,3000
75029,"MSE","Huber",5.08145710578021,2.94610763493064,0.42552790346908,5304,2257,2.43356848689112,3.42915231288723,0,0,1,9000,3000
75029,"MSE","L1",1.25147066971626,1.39861420741431,0.840309200603318,5304,4457,1.11017049214482,3.49711774994046,0,0,1,9000,3000
75029,"ReserveTW4","PMM",3.84251898149564,2.5365863318012,0.412141779788839,5304,2186,2.11823216674157,3.37219344337689,1,0,3,9000,3000
75029,"ReserveTW4","LSE",8.21730113075942,4.53283315707673,0.421191553544495,5304,2234,3.55608609860087,3.15448683171156,0,0,1,9000,3000
75029,"ReserveTW4","ridge-LSE",8.21727962509582,4.53281722288779,0.421191553544495,5304,2234,3.55607937901299,3.15448720055218,0,0,1,9000,3000
75029,"ReserveTW4","Huber",5.08145710578021,2.94610763493064,0.42552790346908,5304,2257,2.43356848689112,3.42915231288723,0,0,1,9000,3000
75029,"ReserveTW4","L1",1.25147066971626,1.39861420741431,0.840309200603318,5304,4457,1.11017049214482,3.49711774994046,0,0,1,9000,3000
75030,"MSE","PMM",6.12329771169104,3.40212654014166,0.430995475113122,5304,2286,2.99250981397695,3.38539186305465,1,0,1,9000,3000
75030,"MSE","LSE",8.11554943884589,4.4085894782619,0.427413273001508,5304,2267,3.57340625276032,3.10040705760245,0,0,1,9000,3000
75030,"MSE","ridge-LSE",8.11552922436815,4.40857471391009,0.427413273001508,5304,2267,3.57339763079238,3.1004080725379,0,0,1,9000,3000
75030,"MSE","Huber",5.15130157531588,2.95699552545965,0.428921568627451,5304,2275,2.48632339028598,3.40877417356671,0,0,1,9000,3000
75030,"MSE","L1",1.37659630814566,1.42348000817979,0.822398190045249,5304,4362,1.26526001757242,3.4976327500322,0,0,1,9000,3000
75030,"ReserveTW4","PMM",6.12329771169104,3.40212654014166,0.430995475113122,5304,2286,2.99250981397695,3.38539186305465,1,0,1,9000,3000
75030,"ReserveTW4","LSE",8.11554943884589,4.4085894782619,0.427413273001508,5304,2267,3.57340625276032,3.10040705760245,0,0,1,9000,3000
75030,"ReserveTW4","ridge-LSE",8.11552922436815,4.40857471391009,0.427413273001508,5304,2267,3.57339763079238,3.1004080725379,0,0,1,9000,3000
75030,"ReserveTW4","Huber",5.15130157531588,2.95699552545965,0.428921568627451,5304,2275,2.48632339028598,3.40877417356671,0,0,1,9000,3000
75030,"ReserveTW4","L1",1.37659630814566,1.42348000817979,0.822398190045249,5304,4362,1.26526001757242,3.4976327500322,0,0,1,9000,3000
