"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75014,"MSE","ridge-LSE",3.28150247587753,3.42898194797425,0.95536959553696,2151,2055,4.38172748144184,3.79011038288855,0,0,3,2100,700
75014,"MSE","Huber",2.40599795505817,3.14068435603521,0.98279869827987,2151,2114,4.16515135946229,3.78916686470893,0,0,3,2100,700
75014,"MSE","L1",1.60240044028059,2.41229886647067,0.9628079962808,2151,2071,3.35337642978409,3.76105638647347,0,0,3,2100,700
75014,"ReserveTW4","PMM",5.10055971944875,3.94391754480823,0.699209669920967,2151,1504,4.88738425787722,3.79836643608611,0.5,0,3,2100,700
75014,"ReserveTW4","LSE",3.28005425024594,3.4291019251868,0.95536959553696,2151,2055,4.38067635367691,3.79011118552256,0,0,3,2100,700
75014,"ReserveTW4","ridge-LSE",3.28150247587753,3.42898194797425,0.95536959553696,2151,2055,4.38172748144184,3.79011038288855,0,0,3,2100,700
75014,"ReserveTW4","Huber",2.40599795505817,3.14068435603521,0.98279869827987,2151,2114,4.16515135946229,3.78916686470893,0,0,3,2100,700
75014,"ReserveTW4","L1",1.60240044028059,2.41229886647067,0.9628079962808,2151,2071,3.35337642978409,3.76105638647347,0,0,3,2100,700
75015,"MSE","PMM",6.76640459784794,4.0353636032719,0.503951650395165,2151,1084,5.46862712241581,4.56229563263487,0.111111111111111,0,1,2100,700
75015,"MSE","LSE",5.91006153035403,3.76572942729752,0.615062761506276,2151,1323,5.27152609926959,4.66439604498109,0,0,3,2100,700
75015,"MSE","ridge-LSE",5.90325290808455,3.76475190792786,0.615527661552766,2151,1324,5.27104205992108,3.71948539913805,0,0,3,2100,700
75015,"MSE","Huber",4.53452062232824,3.44895555623853,0.915388191538819,2151,1969,4.89999435507216,3.729902159741,0,0,3,2100,700
75015,"MSE","L1",3.44193907518793,3.19657194588033,0.97954439795444,2151,2107,4.73504705102385,3.5970003042751,0,0,3,2100,700
75015,"ReserveTW4","PMM",6.76640459784794,4.0353636032719,0.503951650395165,2151,1084,5.46862712241581,4.56229563263487,0.111111111111111,0,1,2100,700
75015,"ReserveTW4","LSE",5.91006153035403,3.76572942729752,0.615062761506276,2151,1323,5.27152609926959,4.66439604498109,0,0,3,2100,700
75015,"ReserveTW4","ridge-LSE",5.90325290808455,3.76475190792786,0.615527661552766,2151,1324,5.27104205992108,3.71948539913805,0,0,3,2100,700
75015,"ReserveTW4","Huber",4.53452062232824,3.44895555623853,0.915388191538819,2151,1969,4.89999435507216,3.729902159741,0,0,3,2100,700
75015,"ReserveTW4","L1",3.44193907518793,3.19657194588033,0.97954439795444,2151,2107,4.73504705102385,3.5970003042751,0,0,3,2100,700
75016,"MSE","PMM",5.34857235519141,4.11163865670072,0.735471873547187,2151,1582,5.08462946870951,4.63625326494591,0.111111111111111,0,3,2100,700
75016,"MSE","LSE",4.42987184525658,3.73949727055114,0.902835890283589,2151,1942,4.8280036179544,4.74740610959435,0,0,3,2100,700
75016,"MSE","ridge-LSE",4.7916216560376,3.804295786343,0.789865178986518,2151,1699,4.91468600489377,3.70999107700772,0,0,3,2100,700
75016,"MSE","Huber",3.55508253943579,3.58803448402872,0.97443049744305,2151,2096,4.81195896768742,3.72719050529747,0,0,3,2100,700
75016,"MSE","L1",2.6304428273456,3.24002688849139,0.98512319851232,2151,2119,4.44907773902182,4.28025712398838,0,0,3,2100,700
75016,"ReserveTW4","PMM",5.34857235519141,4.11163865670072,0.735471873547187,2151,1582,5.08462946870951,4.63625326494591,0.111111111111111,0,3,2100,700
75016,"ReserveTW4","LSE",4.42987184525658,3.73949727055114,0.902835890283589,2151,1942,4.8280036179544,4.74740610959435,0,0,3,2100,700
75016,"ReserveTW4","ridge-LSE",4.7916216560376,3.804295786343,0.789865178986518,2151,1699,4.91468600489377,3.70999107700772,0,0,3,2100,700
75016,"ReserveTW4","Huber",3.55508253943579,3.58803448402872,0.97443049744305,2151,2096,4.81195896768742,3.72719050529747,0,0,3,2100,700
75016,"ReserveTW4","L1",2.6304428273456,3.24002688849139,0.98512319851232,2151,2119,4.44907773902182,4.28025712398838,0,0,3,2100,700
75017,"MSE","PMM",5.36119911573387,4.10028120285743,0.716410971641097,2151,1541,5.12783404023133,3.77591563784704,0.888888888888889,0,3,2100,700
