"scenario","rep","method","ci_type","coef_coverage","joint_coverage","mean_width","theta_mse","boot_ok"
"uniform",54,"Huber","bootstrap-normal",1,1,0.174971061500271,0.000980792272128164,1
"uniform",54,"Huber","bootstrap-percentile",1,1,0.17026278320369,0.000980792272128164,1
"uniform",54,"L1","bootstrap-normal",1,1,0.279356220518141,0.000922608481779549,1
"uniform",54,"L1","bootstrap-percentile",1,1,0.263801763173431,0.000922608481779549,1
"uniform",55,"LSE","classical-normal",1,1,0.166620842725809,0.00142580069616183,NA
"uniform",55,"LSE","bootstrap-normal",1,1,0.161733964569071,0.00142580069616183,1
"uniform",55,"LSE","bootstrap-percentile",1,1,0.161170626433677,0.00142580069616183,1
"uniform",55,"PMM","bootstrap-normal",1,1,0.133238618275046,0.000639055313020447,1
"uniform",55,"PMM","bootstrap-percentile",1,1,0.119576142332433,0.000639055313020447,1
"uniform",55,"Huber","bootstrap-normal",1,1,0.165821431056714,0.00158465019571782,1
"uniform",55,"Huber","bootstrap-percentile",1,1,0.154799646335749,0.00158465019571782,1
"uniform",55,"L1","bootstrap-normal",1,1,0.219248168615371,0.00263763875278485,1
"uniform",55,"L1","bootstrap-percentile",1,1,0.220358066196217,0.00263763875278485,1
"uniform",56,"LSE","classical-normal",1,1,0.16717918642425,0.0027905863312554,NA
"uniform",56,"LSE","bootstrap-normal",1,1,0.177476926852203,0.0027905863312554,1
"uniform",56,"LSE","bootstrap-percentile",0.833333333333333,0,0.180017430924084,0.0027905863312554,1
"uniform",56,"PMM","bootstrap-normal",1,1,0.106022017679604,0.000666994936714121,1
"uniform",56,"PMM","bootstrap-percentile",0.833333333333333,0,0.0982889060137548,0.000666994936714121,1
"uniform",56,"Huber","bootstrap-normal",1,1,0.178550485551483,0.00319698585283095,1
"uniform",56,"Huber","bootstrap-percentile",0.833333333333333,0,0.176583357436047,0.00319698585283095,1
"uniform",56,"L1","bootstrap-normal",1,1,0.318403638216727,0.00663625769852697,1
"uniform",56,"L1","bootstrap-percentile",1,1,0.289897788111147,0.00663625769852697,1
"uniform",57,"LSE","classical-normal",1,1,0.165343924880669,0.00148604802458088,NA
"uniform",57,"LSE","bootstrap-normal",0.833333333333333,0,0.160645255141934,0.00148604802458088,1
"uniform",57,"LSE","bootstrap-percentile",0.833333333333333,0,0.150081845651589,0.00148604802458088,1
"uniform",57,"PMM","bootstrap-normal",0.833333333333333,0,0.11571396120846,0.00148603890094939,1
"uniform",57,"PMM","bootstrap-percentile",0.833333333333333,0,0.109315741504346,0.00148603890094939,1
"uniform",57,"Huber","bootstrap-normal",1,1,0.181787531891234,0.00159089059192946,1
"uniform",57,"Huber","bootstrap-percentile",0.833333333333333,0,0.167841073244963,0.00159089059192946,1
"uniform",57,"L1","bootstrap-normal",1,1,0.275275454312872,0.00357076469851185,1
"uniform",57,"L1","bootstrap-percentile",1,1,0.2779875560212,0.00357076469851185,1
"uniform",58,"LSE","classical-normal",1,1,0.168826049568558,0.000824788151543196,NA
"uniform",58,"LSE","bootstrap-normal",1,1,0.161537881300876,0.000824788151543196,1
"uniform",58,"LSE","bootstrap-percentile",1,1,0.154937266415717,0.000824788151543196,1
"uniform",58,"PMM","bootstrap-normal",1,1,0.115193110565257,0.000422973033865645,1
"uniform",58,"PMM","bootstrap-percentile",1,1,0.109377582214201,0.000422973033865645,1
"uniform",58,"Huber","bootstrap-normal",1,1,0.169183663449489,0.000853708187564736,1
"uniform",58,"Huber","bootstrap-percentile",1,1,0.160770070171064,0.000853708187564736,1
"uniform",58,"L1","bootstrap-normal",1,1,0.252993095424245,0.00112905372852081,1
"uniform",58,"L1","bootstrap-percentile",1,1,0.229956849768815,0.00112905372852081,1
"uniform",59,"LSE","classical-normal",1,1,0.171184353294975,0.00193665561721546,NA
"uniform",59,"LSE","bootstrap-normal",1,1,0.169460458499872,0.00193665561721546,1
"uniform",59,"LSE","bootstrap-percentile",1,1,0.158687510165711,0.00193665561721546,1
"uniform",59,"PMM","bootstrap-normal",0.833333333333333,0,0.105461334605899,0.000591894987551447,1
"uniform",59,"PMM","bootstrap-percentile",1,1,0.09808282049566,0.000591894987551447,1
"uniform",59,"Huber","bootstrap-normal",1,1,0.184282080251236,0.00204908904053924,1
"uniform",59,"Huber","bootstrap-percentile",1,1,0.176117626576293,0.00204908904053924,1
"uniform",59,"L1","bootstrap-normal",1,1,0.314961689378927,0.00595646252553518,1
"uniform",59,"L1","bootstrap-percentile",1,1,0.296011418018383,0.00595646252553518,1
"uniform",60,"LSE","classical-normal",1,1,0.178088195829519,0.00154572627839897,NA
"uniform",60,"LSE","bootstrap-normal",1,1,0.183499804903631,0.00154572627839897,1
"uniform",60,"LSE","bootstrap-percentile",1,1,0.172277750837809,0.00154572627839897,1
"uniform",60,"PMM","bootstrap-normal",1,1,0.0891341378032952,0.00115146316522314,1
"uniform",60,"PMM","bootstrap-percentile",1,1,0.0856605716394369,0.00115146316522314,1
"uniform",60,"Huber","bootstrap-normal",1,1,0.198847270665545,0.00157003467698254,1
"uniform",60,"Huber","bootstrap-percentile",1,1,0.184827216314605,0.00157003467698254,1
"uniform",60,"L1","bootstrap-normal",1,1,0.352021396014483,0.00710366968993284,1
"uniform",60,"L1","bootstrap-percentile",1,1,0.329835973357462,0.00710366968993284,1
