"rep","tail_weight","estimator","ok","nrmse","mae","bias","reserve_error","abs_reserve_error","under_rate","tail_mae","tail_bias","tail_reserve_error","abs_tail_reserve_error","tail_under_rate","pmm2_share","layers","nrmse_winner","reserve_winner","tail_reserve_winner"
10,1,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,2,"PMM-auto",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,2,"PMM-relaxed",TRUE,1.00019205882624,3766.39420129986,-1107.51767904041,-0.305328610768757,0.305328610768757,0.167,24088.9094507242,-23792.6513431693,-0.894723386669411,0.894723386669411,0.94,0.0555555555555556,3,TRUE,FALSE,FALSE
10,2,"LSE",TRUE,1.00029346444474,3773.8853061211,-1085.35457693286,-0.299218523945867,0.299218523945867,0.169,24044.4825565675,-23721.8546245548,-0.892061073885088,0.892061073885088,0.95,0,3,FALSE,TRUE,TRUE
10,2,"Huber",TRUE,1.00095501482079,2992.58498327025,-2458.9927499932,-0.67791318771217,0.67791318771217,0.499,25380.6865533498,-25380.6865533498,-0.954441499666131,0.954441499666131,1,0,3,FALSE,FALSE,FALSE
10,2,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,4,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,FALSE,FALSE,FALSE
10,4,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,FALSE,FALSE,FALSE
10,4,"LSE",TRUE,1.00076167598327,3808.61002894807,-1069.28900596314,-0.294789449306047,0.294789449306047,0.165,24178.4650389588,-23757.9033045964,-0.8934166856085,0.8934166856085,0.94,0,3,TRUE,TRUE,TRUE
10,4,"Huber",TRUE,1.00106678681692,2991.44032707571,-2460.60448275568,-0.678357522041645,0.678357522041645,0.502,25390.8665903668,-25390.8665903668,-0.954824320271744,0.954824320271744,1,0,3,FALSE,FALSE,FALSE
10,4,"L1",TRUE,1.00121087974914,2977.76619779731,-2443.74317917437,-0.673709073989158,0.673709073989158,0.491,25405.6162226844,-25405.6162226844,-0.955378980649395,0.955378980649395,1,0,3,FALSE,FALSE,FALSE
10,8,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,8,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,8,"LSE",TRUE,1.00109043239622,3814.29741126518,-1090.97288128773,-0.300767419368497,0.300767419368497,0.171,24304.6172855958,-23697.780291169,-0.891155757836531,0.891155757836531,0.96,0,3,FALSE,FALSE,TRUE
10,8,"Huber",TRUE,1.0010136721268,2990.07825975513,-2460.61015275157,-0.678359085187772,0.678359085187772,0.499,25385.4584658657,-25385.4584658657,-0.954620947583289,0.954620947583289,1,0,3,FALSE,FALSE,FALSE
10,8,"L1",TRUE,1.0019751427597,3022.61283364163,-2401.13847148103,-0.661963495152451,0.661963495152451,0.488,25395.9034388899,-25395.9034388899,-0.955013731115609,0.955013731115609,1,0,3,FALSE,FALSE,FALSE
10,16,"PMM-auto",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,16,"PMM-relaxed",TRUE,1.00080638703298,3821.98846328126,-1086.94394409435,-0.299656692362137,0.299656692362137,0.172,24257.4740640239,-23927.9795258592,-0.89981240714812,0.89981240714812,0.95,0,3,TRUE,TRUE,FALSE
10,16,"LSE",TRUE,1.00109043239622,3814.29741126518,-1090.97288128773,-0.300767419368497,0.300767419368497,0.171,24304.6172855958,-23697.780291169,-0.891155757836531,0.891155757836531,0.96,0,3,FALSE,FALSE,TRUE
10,16,"Huber",TRUE,1.0010136721268,2990.07825975513,-2460.61015275157,-0.678359085187772,0.678359085187772,0.499,25385.4584658657,-25385.4584658657,-0.954620947583289,0.954620947583289,1,0,3,FALSE,FALSE,FALSE
10,16,"L1",TRUE,1.00117677597796,2972.41416252323,-2452.79913296411,-0.676205685864649,0.676205685864649,0.498,25413.6487199753,-25413.6487199753,-0.955681042957454,0.955681042957454,1,0,3,FALSE,FALSE,FALSE
